wins
28
9
3
2
88
57
58
33
35
32
34
20
25
29
18
11
74
10
8
35
8
27
7
18
31
17
1
2
2
34
27
16
144
13
77
10
17
28
7
4
2
1
18
196
39
12
38
106
11
11
30
10
32
7
11
5
5
3
118
69
97
53
15
53
14
13
50
20
41
11
11
43
9
7
40
37
15
4
4
3
2
47
104
31
33
14
13
60
46
7
7
16
19
35
84
126
11
8
2
71
105
138
7
7
21
37
17
24
2
1
144
20
70
36
124
45
35
10
102
16
2
2
46
23
38
4
3
86
52
38
57
12
6
10
20
2
9
46
11
63
74
21
15
17
6
5
4
4
43
1
11
33
10
13
6
47
9
65
64
16
10
11
43
11
12
12
11
12
10
10
10
10
67
6
18
6
6
17
14
13
3
121
29
43
61
20
14
6
8
30
20
43
15
23
14
14
8
4
9
8
10
6
3
74
3
2
2
15
11
27
71
9
9
21
11
7
12
5
5
18
4
5
3
2
2
1
1
1
1
91
46
37
42
50
8
20
35
48
26
5
29
4
3
3
3
4
2
1
9
1
62
10
66
10
10
92
20
10
10
14
24
9
9
69
24
16
57
64
36
8
36
16
56
21
56
38
16
21
8
64
53
30
57
76
8
24
25
41
15
16
24
35
33
16
11
39
10
14
2
2
2
35
1
21
9
19
9
19
67
54
41
8
33
40
22
19
28
27
16
22
13
6
6
5
5
5
1
9
1
1
1
44
55
67
21
49
10
18
10
13
27
10
10
43
17
8
40
60
20
14
33
33
8
8
4
7
1
1
1
1
12
21
23
30
8
52
47
22
6
52
6
5
5
28
23
3
14
15
10
29
47
52
34
20
26
11
30
43
5
4
3
3
4
2
40
28
48
23
15
12
7
43
13
16
12
27
6
33
33
21
28
35
40
26
32
14
2
23
13
7
13
2
1
30
20
9
9
23
8
30
8
28
8
16
13
12
5
5
5
5
21
28
13
22
8
6
10
9
2
9
9
20
9
22
15
13
23
12
25
8
4
4
12
6
6
3
6
3
3
6
3
11
3
2
10
18
6
16
8
16
19
7
14
19
15
19
19
14
14
6
6
6
6
6
6
20
4
4
4
4
4
15
4
4
3
3
3
3
3
3
7
3
2
2
1
1
9
9
9
9
12
7
12
7
12
12
12
9
8
5
11
4
11
4
7
2
1
1
7
7
12
7
7
7
7
1
6
6
5
5
5
13
5
13
4
2
1
5
8
8
8
182
58
0
19
47
29
96
68
184
27
177
58
39
38
59
146
19
38
127
106
8
100
19
108
40
108
18
7
41
39
21
61
56
68
47
54
25
48
21
27
27
27
0
255
193
206
316
111
35
35
320
95
102
101
33
275
239
250
126
212
316
35
246
229
308
181
93
89
34
50
0
19
312
101
60
37
16
156
12
136
11
57
19
42
25
33
154
18
17
20
44
162
118
12
15
5
25
195
146
162
25
25
32
3
18
110
87
168
16
55
30
66
44
117
0
30
13
31
33
215
103
90
0
89
9
43
171
43
5
65
111
14
69
56
89
19
129
220
13
6
5
90
63
30
175
58
45
218
16
16
29
81
216
10
123
4
56
3
2
204
166
260
28
12
101
165
0
5
2
80
32
60
0
70
0
83
6
0
57
209
80
40
138
32
16
8
2
80
48
18
32
16
16
26
99
46
173
78
97
52
166
32
121
16
17
184
16
21
54
31
18
16
77
6
191
122
16
126
103
129
134
32
10
65
187
32
63
30
14
162
31
13
26
14
46
15
46
31
31
168
10
165
130
28
76
84
16
47
73
172
48
34
5
41
64
17
17
15
15
30
14
77
13
114
121
154
152
14
11
10
7
44
83
103
108
82
11
156
8
21
127
49
19
20
24
79
11
20
28
9
3
2
88
57
58
33
35
32
34
20
25
29
18
11
74
10
8
35
8
27
7
18
31
17
1
2
2
34
27
16
144
13
77
10
17
28
7
4
2
1
18
196
39
12
38
106
11
11
30
10
32
7
11
5
5
3
118
69
97
53
15
53
14
13
50
20
41
11
11
43
9
7
40
37
15
4
4
3
2
47
104
31
33
14
13
60
46
7
7
16
19
35
84
126
11
8
2
71
105
138
7
7
21
37
17
24
2
1
144
20
70
36
124
45
35
10
102
16
2
2
46
23
38
4
3
86
52
38
57
12
6
10
20
2
9
46
11
63
74
21
15
17
6
5
4
4
43
1
11
33
10
13
6
47
9
65
64
16
10
11
43
11
12
12
11
12
10
10
10
10
67
6
18
6
6
17
14
13
3
121
29
43
61
20
14
6
8
30
20
43
15
23
14
14
8
4
9
8
10
6
3
74
3
2
2
15
11
27
71
9
9
21
11
7
12
5
5
18
4
5
3
2
2
1
1
1
1
91
46
37
42
50
8
20
35
48
26
5
29
4
3
3
3
4
2
1
9
1
62
10
66
10
10
92
20
10
10
14
24
9
9
69
24
16
57
64
36
8
36
16
56
21
56
38
16
21
8
64
53
30
57
76
8
24
25
41
15
16
24
35
33
16
11
39
10
14
2
2
2
35
1
21
9
19
9
19
67
54
41
8
33
40
22
19
28
27
16
22
13
6
6
5
5
5
1
9
1
1
1
44
55
67
21
49
10
18
10
13
27
10
10
43
17
8
40
60
20
14
33
33
8
8
4
7
1
1
1
1
12
21
23
30
8
52
47
22
6
52
6
5
5
28
23
3
14
15
10
29
47
52
34
20
26
11
30
43
5
4
3
3
4
2
40
28
48
23
15
12
7
43
13
16
12
27
6
33
33
21
28
35
40
26
32
14
2
23
13
7
13
2
1
30
20
9
9
23
8
30
8
28
8
16
13
12
5
5
5
5
21
28
13
22
8
6
10
9
2
9
9
20
9
22
15
13
23
12
25
8
4
4
12
6
6
3
6
3
3
6
3
11
3
2
10
18
6
16
8
16
19
7
14
19
15
19
19
14
14
6
6
6
6
6
6
20
4
4
4
4
4
15
4
4
3
3
3
3
3
3
7
3
2
2
1
1
9
9
9
9
12
7
12
7
12
12
12
9
8
5
11
4
11
4
7
2
1
1
7
7
12
7
7
7
7
1
6
6
5
5
5
13
5
13
4
2
1
5
8
8
8
182
58
0
19
47
29
96
68
184
27
177
58
39
38
59
146
19
38
127
106
8
100
19
108
40
108
18
7
41
39
21
61
56
68
47
54
25
48
21
27
27
27
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
